item_id,name,description,functionDes
91229,追云逐电,相传为雷公电母经过千万年炼化而成，穿上后可以追逐云电，日行万里。,右键点击装备。
91230,乾坤天罡履,相传为太上老君所穿。乃天地之气编织而成。,右键点击装备。
91231,七星逐月靴,天罡星所穿之靴。穿之及疾如风，三界之地任我遨游。,右键点击装备。
91232,碧霞流云履,相传天界神匠以五彩天霞为材料，缝制而成的靴子。,右键点击装备。
91233,金丝逐日履,相传神匠为纪念夸父特造此靴。穿上可追逐太阳，风云皆抛于脑后。,右键点击装备。
91234,七彩玲珑,串有七彩玲珑的珍珠，集海之灵气，给予佩戴者祥瑞祝福,右键点击装备。
91235,黄玉琉佩,女娲补天遗留下的神石雕琢而成，拥有神奇的灵力。,右键点击装备。
91236,鸾飞凤舞,仙界仙女们常佩之物。呈祥瑞和平之气，定能给佩戴者带来好运。,右键点击装备。
91237,衔珠金凤佩,相传曾为嫦娥仙子佩戴之物。此物寓示着美好的追求与向往。,右键点击装备。
91238,七璜珠玉佩,以七个天珠以及天丝编制而成的坠子。集天地之灵气，能给予佩戴者吉祥如意。,右键点击装备。
91239,鎏金点翠佩,玉皇大帝平常佩戴之物，集合了仙界之力，给予佩戴者神奇的魔力。,右键点击装备。
91240,紫金碧玺佩,上古神兽遗留之物。四颗碧玉珠似乎依附着神奇的魔力。,右键点击装备。
92011,刑天之逆,刑天应劫而出，劫分天兵火水土，此即为其应兵劫之武器。形长两丈，刃如月牙，锋似寒星，身雕百龙蟠纹，挥舞直欲搅碎银汉，号为枪中霸君。,右键点击装备。
92012,刑天之逆,刑天应劫而出，劫分天兵火水土，此即为其应兵劫之武器。形长两丈，刃如月牙，锋似寒星，身雕百龙蟠纹，挥舞直欲搅碎银汉，号为枪中霸君。,右键点击装备。
92035,逍遥江湖,持此扇行走江湖，可预先知晓福祸吉凶。据说是钦天监台正先生袁天罡书奇门妙法于其上，方使此扇有逍遥美名。,右键点击装备。
92036,逍遥江湖,持此扇行走江湖，可预先知晓福祸吉凶。据说是钦天监台正先生袁天罡书奇门妙法于其上，方使此扇有逍遥美名。,右键点击装备。
92053,墨玉骷髅,魔棒上镶嵌着一个刻画精美的墨水晶骷髅，流露出神秘的死亡气息，似乎与地府有很深的渊源。,右键点击装备。
92086,元神禁锢,为阴司轮转王用过之宝物。若地府中有鬼仙犯下大恶，即以此物拟其头，立将元神一吸而尽，再无转生可能。仔细看其刃缘，可照见无数痛苦鬼脸。,右键点击装备。
92087,元神禁锢,为阴司轮转王用过之宝物。若地府中有鬼仙犯下大恶，即以此物拟其头，立将元神一吸而尽，再无转生可能。仔细看其刃缘，可照见无数痛苦鬼脸。,右键点击装备。
92152,魏武青虹,通体青亮如玉，长八尺有余，传说能在千里之外取人首级，吸血如虹。曾为魏王曹操配剑，曹死，遂失传。不知为何又重现江湖。,右键点击装备。
93000,万年灵兽内丹,此内丹乃上古灵兽丹田内提取，世间罕见，就是那玉帝老儿宫中，也不多见！实属稀世珍宝。,召唤兽无限制进阶道具，可以在长安进阶天使处对宝宝进阶时使用。
93001,炼妖葫芦,传说此葫芦内含有太上老君之仙力，可以将世间任意召唤兽合二为一，进行炼化。每个葫芦可以使用100次,右键点击使用
93002,梦幻银票,由官方发行的一种动态汇率银票，可以兑换当前汇率的银两，每张售价1000元宝。,使用方法：右键点击使用
93192,白玉龙冠,高贵雅致的冠帽，镶有上等白玉精雕之飞龙图,右键点击装备。
93193,水晶夔帽,"“其状如牛,苍色无角,一足能走,出入水即风雨,目光如日月,其声如雷,名曰夔。黄帝杀之,取皮以冒鼓,声闻五百里。”相传远古奇兽夔牛皮最终为一能工巧匠所得，辅以水晶玉石经上经千锤百炼雕琢编制而成一件冠帽。据传此帽拥有奇兽的庇佑，千年不坏。",右键点击装备。
93194,翡翠曜冠,相传为三清之一灵宝天尊佩戴过的帽冠。七颗翡翠分别代表“日、月、火、水、金、木、土”环绕在玉石宝珠上。,右键点击装备。
93195,金丝黑玉冠,远古盘古开天辟地，混沌初开时凝结而成的玉石雕琢而成的冠帽，充满着神奇的灵气。,右键点击装备。
93196,白玉琉璃冠,太上老君曾佩戴过的冠帽，用仙界白玉与琉璃珠辅以天丝编织而成。,右键点击装备。
93197,兽鬼珐琅面,上古神魔所戴，虽经几千年，面具独角四周仍散发着神奇的魔力。,右键点击装备。
93198,紫金磐龙冠,火神遗留之物。冠上用金雕琢为吉龙盘云，四周散发着神奇的力量。需要有一定修为之人方,右键点击装备。
93199,凤翅金翎,以凤翅和凤翎编织而成的金丝头环，有极强防御的作用,右键点击装备。
93200,寒雉霜蚕,由寒玉以及蚕丝编制而成，相传为七仙女常戴之物。,右键点击装备。
93201,曜月嵌星,瑶池圣母所戴之物。冠上镶有七星宝珠环绕在月光石周围形成七星曜月的图案。,右键点击装备。
93202,郁金流苏簪,晶晶姑娘佩戴的发髻。白色玉石与金丝编织而成。,右键点击装备。
93203,玉翼附蝉翎,嫦娥仙女佩戴过的帽冠。将月宫中玉石经千年雕琢而成，羽翼薄如蝉翼。,右键点击装备。
93204,鸾羽九凤冠,九只五彩凤凰的羽翼与金丝编织而成的冠帽。,右键点击装备。
93205,金珰紫焰冠,水神遗留之物。上古神兽凤凰羽翼制成的帽冠，四周散发着神奇的力量。需要有一定修为之人方能佩戴。,右键点击装备。
93206,神谕披风,受到神谕祝福的银色披风，带有灵动之气,右键点击装备。
93207,珊瑚玉衣,相传为龙王所用铠甲，穿上后能获得仙界的庇护。,右键点击装备。
93208,金蚕披风,由千年玉桑上的金蚕吐丝为材料缝制而成的衣甲，有极强的韧性。,右键点击装备。
93209,乾坤护心甲,为道教流传的宝物，内有八卦乾坤玄机，能抵御极强的伤害。,右键点击装备。
93210,蝉翼金丝甲,月宫桂树上的灵蝉身上的蝉翼辅以金丝编织而成的铠甲。绝非寻常仙家之物。,右键点击装备。
93211,金丝鱼鳞甲,水神遗留之物。时隔千年，依然充满着灵气。,右键点击装备。
93212,紫金磐龙甲,相传为黄帝的遗物。紫金磐龙，四周散发着神奇的力量。,右键点击装备。
93213,飞天羽衣,相传以玉女飞天时所着衣装，受到天地精华的凝炼,右键点击装备。
93214,穰花翠裙,翠玉宝珠装饰而成的镶花裙，为王母娘娘赏赐之物。,右键点击装备。
93215,金蚕丝裙,由千年玉桑上的金蚕吐丝为材料缝制而成的衣甲，有极强的韧性。,右键点击装备。
93216,紫香金乌裙,汲取三界花魂而制成的裙子，穿上此裙香飘千里。,右键点击装备。
93217,碧霞彩云衣,收集了天界的碧霞五彩祥云编织而成的彩云衣，相传七仙女下凡时就是穿的这件。,右键点击装备。
93218,金丝蝉翼衫,月宫桂树上的灵蝉身上的蝉翼，并取自瑶池的金丝，经仙界仙女七七四十九天编织而成的软甲。,右键点击装备。
93219,五彩凤翅衣,相传女娲娘娘所穿。穿上此衣能得到上古神灵的庇佑。,右键点击装备。
93220,幻彩玉带, 以集天界灵气之幻彩宝玉制成，有强大的护佑作用 ,右键点击装备。
93221,珠翠玉环, 集合千年地气生出的翡翠宝珠雕琢而成的腰带，有强大的庇佑作用。,右键点击装备。
93222,金蟾含珠, 相传“蟾”能口吐金钱为旺财之物。由金身蟾口含夜光珠再辅以金丝编织而成的腰带，世间少有，绝非人界之物。 ,右键点击装备。
93223,乾坤紫玉带,千年紫玉雕琢而成的腰带，相传为道家失传的宝物，有极强的庇佑作用,右键点击装备。
93224,琉璃寒玉带,天界银河之水经亿万年凝结而成的玉石制成的腰带，不为寻常仙物。,右键点击装备。
93225,蝉翼鱼佩带,月宫桂树上的灵蝉身上的蝉翼以及金丝编织而成的腰带，所散发出来的灵气能抵御极强的伤害。,右键点击装备。
93226,磐龙凤翔带,远古天神遗物，龙飞凤舞呈吉祥之态，佩戴起来能受到上古神兽的庇护。,右键点击装备。
93227,踏雪无痕,包蓄地之灵气，穿之幻影如风，踏雪无痕,右键点击装备。
93228,平步青云,寻常仙界之物，穿上此靴可平步青云，借风云飞腾。,右键点击装备。
93229,追云逐电,相传为雷公电母经过千万年炼化而成，穿上后可以追逐云电，日行万里。,右键点击装备。
93230,乾坤天罡履,相传为太上老君所穿。乃天地之气编织而成。,右键点击装备。
93231,七星逐月靴,天罡星所穿之靴。穿之及疾如风，三界之地任我遨游。,右键点击装备。
93232,碧霞流云履,相传天界神匠以五彩天霞为材料，缝制而成的靴子。,右键点击装备。
93233,金丝逐日履,相传神匠为纪念夸父特造此靴。穿上可追逐太阳，风云皆抛于脑后。,右键点击装备。
93234,七彩玲珑,串有七彩玲珑的珍珠，集海之灵气，给予佩戴者祥瑞祝福,右键点击装备。
93235,黄玉琉佩,女娲补天遗留下的神石雕琢而成，拥有神奇的灵力。,右键点击装备。
93236,鸾飞凤舞,仙界仙女们常佩之物。呈祥瑞和平之气，定能给佩戴者带来好运。,右键点击装备。
93237,衔珠金凤佩,相传曾为嫦娥仙子佩戴之物。此物寓示着美好的追求与向往。,右键点击装备。
93238,七璜珠玉佩,以七个天珠以及天丝编制而成的坠子。集天地之灵气，能给予佩戴者吉祥如意。,右键点击装备。
93239,鎏金点翠佩,玉皇大帝平常佩戴之物，集合了仙界之力，给予佩戴者神奇的魔力。,右键点击装备。
93240,紫金碧玺佩,上古神兽遗留之物。四颗碧玉珠似乎依附着神奇的魔力。,右键点击装备。
400000,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:大海龟,附加属性:【无】
400001,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:巨蛙,附加属性:【无】
400002,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:海毛虫,附加属性:【无】
400003,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:野猪,附加属性:【无】
400004,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:树怪,附加属性:【无】
400005,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:大蝙蝠,附加属性:【无】
400006,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:强盗,附加属性:【无】
400007,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:山贼,附加属性:【无】
400008,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:护卫,附加属性:【无】
400009,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:骷髅怪,附加属性:【夜战】
400010,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:羊头怪,附加属性:【永恒】
400011,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:黑熊,附加属性:【防御】
400012,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:蛤蟆精,附加属性:【毒】
400013,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:狐狸精,附加属性:【感知】
400014,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:花妖,附加属性:【慧根】
400015,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:老虎,附加属性:【强力】
400016,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:牛妖,附加属性:【反击】
400017,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:小龙女,附加属性:【驱鬼】
400018,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:野鬼,附加属性:【夜战】
400019,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:狼,附加属性:【偷袭】
400020,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:虾兵,附加属性:【必杀】
400021,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:蟹将,附加属性:【连击】
400022,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:蜘蛛精,附加属性:【毒】
400023,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:僵尸,附加属性:【气血+10%】
400024,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:黑熊精,附加属性:【反震】
400025,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:龟丞相,附加属性:【冥思】
400026,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:牛头,附加属性:【招架】
400027,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:马面,附加属性:【必杀】
400028,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:古代瑞兽,附加属性:【反震】
400029,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:雷鸟人,附加属性:【飞行】
400030,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:蝴蝶仙子,附加属性:【魔之心】
400031,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:白熊,附加属性:【迟钝】
400032,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:黑山老妖,附加属性:【偷袭】
400033,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:天兵,附加属性:【防御】
400034,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:天将,附加属性:【强力】
400035,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:风伯,附加属性:【敏捷】
400036,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:凤凰,附加属性:【飞行】
400037,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:雨师,附加属性:【灵力+20】
400038,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:蛟龙,附加属性:【感知】
400039,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:星灵仙子,附加属性:【慧根】
400040,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:芙蓉仙子,附加属性:【再生】
400041,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:巡游天神,附加属性:【必杀】
400042,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:鬼将,附加属性:【高级必杀】
400043,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:律法女娲,附加属性:【高级反击】
400044,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:灵符女娲,附加属性:【魔之心】
400045,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:净瓶女娲,附加属性:【高级永恒】
400046,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:吸血鬼,附加属性:【偷袭】
400047,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:幽灵,附加属性:【高级夜战】
400048,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:地狱战神,附加属性:【连击】
400049,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:炎魔神,附加属性:【高级魔之心】
400050,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:变异炎魔神,附加属性:【神灵】
400051,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:变异鬼将,附加属性:【神力】
400052,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:变异幽灵,附加属性:【神速】
400053,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:变异吸血鬼,附加属性:【高级吸血】
400054,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:变异龙龟,附加属性:【高级法术防御】
400055,怪物卡片,一张记载着某种怪物造型的神奇卡片，使用后可以变幻身形。\r【卡片类型】:变异大力金刚,附加属性:【顽强】
500000,（染色）黄色剑侠客,能够将人物头发和服饰染成特殊的颜色【黄色】,右键点击装备。
500001,（染色）黑色剑侠客,能够将人物头发和服饰染成特殊的颜色【黑色】,右键点击装备。
500002,（染色）蓝色逍遥生,能够将人物头发和服饰染成特殊的颜色【蓝色】,右键点击装备。
500003,（染色）黑色逍遥生,能够将人物头发和服饰染成特殊的颜色【黑色】,右键点击装备。
500004,（染色）红色龙太子,能够将人物头发和服饰染成特殊的颜色【红色】,右键点击装备。
500005,（染色）黑色龙太子,能够将人物头发和服饰染成特殊的颜色【黑色】,右键点击装备。
500006,（染色）粉色玄彩娥,能够将人物头发和服饰染成特殊的颜色【粉色】,右键点击装备。
500007,（染色）黑色玄彩娥,能够将人物头发和服饰染成特殊的颜色【黑色】,右键点击装备。
500008,（染色）粉色骨精灵,能够将人物头发和服饰染成特殊的颜色【粉色】,右键点击装备。
500009,（染色）蓝色骨精灵,能够将人物头发和服饰染成特殊的颜色【蓝色】,右键点击装备。
500010,（染色）黑色舞天姬,能够将人物头发和服饰染成特殊的颜色【黑色】,右键点击装备。
500011,（染色）紫色舞天姬,能够将人物头发和服饰染成特殊的颜色【紫色】,右键点击装备。
500012,（染色）蓝色飞燕女,能够将人物头发和服饰染成特殊的颜色【蓝色】,右键点击装备。
500013,（染色）亮色飞燕女,能够将人物头发和服饰染成特殊的颜色【亮色】,右键点击装备。
500014,（染色）黄色虎头怪,能够将人物头发和服饰染成特殊的颜色【黄色】,右键点击装备。
500015,（染色）白色虎头怪,能够将人物头发和服饰染成特殊的颜色【白色】,右键点击装备。
500016,神饰剑侠客,转生之后才能佩戴的强大饰品，可以改变人物造型。,右键点击装备。
500017,（染色）绿色剑侠客,能够将人物头发和服饰染成特殊的颜色【绿色】,右键点击装备。
500018,神饰逍遥生,转生之后才能佩戴的强大饰品，可以改变人物造型。,右键点击装备。
500019,（染色）红色逍遥生,能够将人物头发和服饰染成特殊的颜色【红色】,右键点击装备。
500020,神饰龙太子,转生之后才能佩戴的强大饰品，可以改变人物造型。,右键点击装备。
500021,（染色）肉色龙太子,能够将人物头发和服饰染成特殊的颜色【肉色】,右键点击装备。
500022,神饰玄彩娥,转生之后才能佩戴的强大饰品，可以改变人物造型。,右键点击装备。
500023,（染色）紫色玄彩娥,能够将人物头发和服饰染成特殊的颜色【紫色】,右键点击装备。
500024,神饰骨精灵,转生之后才能佩戴的强大饰品，可以改变人物造型。,右键点击装备。
500025,（染色）骨精灵,能够将人物头发和服饰染成特殊的颜色【】,右键点击装备。
500026,神饰舞天姬,转生之后才能佩戴的强大饰品，可以改变人物造型。,右键点击装备。
500027,（染色）绿色舞天姬,能够将人物头发和服饰染成特殊的颜色【绿色】,右键点击装备。
500028,神饰飞燕女,转生之后才能佩戴的强大饰品，可以改变人物造型。,右键点击装备。
500029,神饰虎头怪,转生之后才能佩戴的强大饰品，可以改变人物造型。,右键点击装备。
95180,天龙破城,此戟以天外陨石炼九日九夜，雷生地底、天坠神龙乃成，西楚霸王项羽持之横行当世，睥睨天下英雄，故名“天龙破城”。戟尖如雪，齿如残阳，霸王既殁，佚于乌江，龙衔乃出。,右键点击装备。
95181,浩气长舒,持之若登高望远，五湖四海俱在眼前。则不以物喜，不以己悲，心旷神怡，宠辱偕忘。有感浩然之气至大至刚，以直养而无害，充盈于天地之间。不亦快哉！不亦快哉！,右键点击装备。
95182,丝萝乔木,乃上古一对仙侣所化，丝萝出尘，花分五色；中为桐木，曾栖彩凤。千秋万载，其情不泯。湛湛然仙气缠绕，百邪不侵。后人赞曰：“醉向丝萝惊自醒，与君清耳听松湍。”,右键点击装备。
95183,忘川三途,忘川为生死界河，以善不善业为流水，水分三途，缓急不同。此爪凝三途之水，可证罪业，望之似缓，暗流甚疾。伤者不可骤脱，如坠地狱、饿鬼、畜生道。,右键点击装备。
95184,碧血干戚,上古刑天与天帝争权，身首异处而壮志未陨。碧血零落、干缺戚残，后经无名氏冶于一炉，乃得神兵。长戚舞处，风云雷动，戚刃碧波流转，隐有巨盾透体而出，其鸣呜咽，如英雄泣。,右键点击装备。
95185,狂澜碎岳,此双锤乃水神共工掌中至宝，内收九曲黄河，出则天地齐喑，奔涛如雷。至其怒而触不周山，天柱折，地维绝，水潦尘埃俱归东南，双锤亦泯然其中，为黄帝所得。,右键点击装备。
95186,无关风月,精玉双环，一名“离风”，一名“遮月”，舞之月影憧憧，别愁离绪，俱上心头，思之恻然。后人亦有诗云：人生自是有情痴，此恨不关风与月。,右键点击装备。
95187,揽月摘星,翩若惊鸿，婉若游龙，仿佛兮若轻云之蔽月，飘飖兮若流风之回雪。三垣为画布，此带为软毫，可清夜起舞，拟为漫天星宿平添花鸟虫鱼。,右键点击装备。
95188,霜冷九州,通体洁白，冰晶雪魄，如淡烟璞玉，浑然天成。出则霜华满地，朔风回舞。其容清明，天高日晶；其气凛冽，砭人肌骨；其意萧条，山川寂寥。天下至寒至洁之物，惟赤子心可驭之。,右键点击装备。
95189,业火三灾,周身暗红，如浴血池，刃裂三线，引为三灾，中有赤瞳，勾人心火。敌心神既失，十方俱灭，惟余红莲：“汝一念起，业火炽然，非人燔汝，乃汝自燔。,右键点击装备。
95190,紫电青霜,鸿蒙灵气之所钟，诸天精魄之所禳。异器天生，一派自然。紫电稚弱，性如婴孩，青霜老沉，俨如兄长。翛忽隐现，捷如流星，而啾啾呢喃，疑似紫燕青虬。,右键点击装备。
95191,天龙破城,此戟以天外陨石炼九日九夜，雷生地底、天坠神龙乃成，西楚霸王项羽持之横行当世，睥睨天下英雄，故名“天龙破城”。戟尖如雪，齿如残阳，霸王既殁，佚于乌江，龙衔乃出。,右键点击装备。
95192,浩气长舒,持之若登高望远，五湖四海俱在眼前。则不以物喜，不以己悲，心旷神怡，宠辱偕忘。有感浩然之气至大至刚，以直养而无害，充盈于天地之间。不亦快哉！不亦快哉！,右键点击装备。
95193,丝萝乔木,乃上古一对仙侣所化，丝萝出尘，花分五色；中为桐木，曾栖彩凤。千秋万载，其情不泯。湛湛然仙气缠绕，百邪不侵。后人赞曰：“醉向丝萝惊自醒，与君清耳听松湍。”,右键点击装备。
95194,忘川三途,忘川为生死界河，以善不善业为流水，水分三途，缓急不同。此爪凝三途之水，可证罪业，望之似缓，暗流甚疾。伤者不可骤脱，如坠地狱、饿鬼、畜生道。,右键点击装备。
95195,碧血干戚,上古刑天与天帝争权，身首异处而壮志未陨。碧血零落、干缺戚残，后经无名氏冶于一炉，乃得神兵。长戚舞处，风云雷动，戚刃碧波流转，隐有巨盾透体而出，其鸣呜咽，如英雄泣。,右键点击装备。
95196,狂澜碎岳,此双锤乃水神共工掌中至宝，内收九曲黄河，出则天地齐喑，奔涛如雷。至其怒而触不周山，天柱折，地维绝，水潦尘埃俱归东南，双锤亦泯然其中，为黄帝所得。,右键点击装备。
95197,无关风月,精玉双环，一名“离风”，一名“遮月”，舞之月影憧憧，别愁离绪，俱上心头，思之恻然。后人亦有诗云：人生自是有情痴，此恨不关风与月。,右键点击装备。
95198,揽月摘星,翩若惊鸿，婉若游龙，仿佛兮若轻云之蔽月，飘飖兮若流风之回雪。三垣为画布，此带为软毫，可清夜起舞，拟为漫天星宿平添花鸟虫鱼。,右键点击装备。
95199,霜冷九州,通体洁白，冰晶雪魄，如淡烟璞玉，浑然天成。出则霜华满地，朔风回舞。其容清明，天高日晶；其气凛冽，砭人肌骨；其意萧条，山川寂寥。天下至寒至洁之物，惟赤子心可驭之。,右键点击装备。
95200,业火三灾,周身暗红，如浴血池，刃裂三线，引为三灾，中有赤瞳，勾人心火。敌心神既失，十方俱灭，惟余红莲：“汝一念起，业火炽然，非人燔汝，乃汝自燔。”,右键点击装备。
95201,紫电青霜,鸿蒙灵气之所钟，诸天精魄之所禳。异器天生，一派自然。紫电稚弱，性如婴孩，青霜老沉，俨如兄长。翛忽隐现，捷如流星，而啾啾呢喃，疑似紫燕青虬。,右键点击装备。
95202,弑皇,此戟以天外陨石炼九日九夜，雷生地底、天坠神龙乃成，西楚霸王项羽持之横行当世，睥睨天下英雄，故名“天龙破城”。戟尖如雪，齿如残阳，霸王既殁，佚于乌江，龙衔乃出。,右键点击装备。
95203,星瀚,持之若登高望远，五湖四海俱在眼前。则不以物喜，不以己悲，心旷神怡，宠辱偕忘。有感浩然之气至大至刚，以直养而无害，充盈于天地之间。不亦快哉！不亦快哉！,右键点击装备。
95204,醍醐,乃上古一对仙侣所化，丝萝出尘，花分五色；中为桐木，曾栖彩凤。千秋万载，其情不泯。湛湛然仙气缠绕，百邪不侵。后人赞曰：“醉向丝萝惊自醒，与君清耳听松湍。”,右键点击装备。
95205,离钩,忘川为生死界河，以善不善业为流水，水分三途，缓急不同。此爪凝三途之水，可证罪业，望之似缓，暗流甚疾。伤者不可骤脱，如坠地狱、饿鬼、畜生道。,右键点击装备。
95206,裂天,上古刑天与天帝争权，身首异处而壮志未陨。碧血零落、干缺戚残，后经无名氏冶于一炉，乃得神兵。长戚舞处，风云雷动，戚刃碧波流转，隐有巨盾透体而出，其鸣呜咽，如英雄泣。,右键点击装备。
95207,碎寂,此双锤乃水神共工掌中至宝，内收九曲黄河，出则天地齐喑，奔涛如雷。至其怒而触不周山，天柱折，地维绝，水潦尘埃俱归东南，双锤亦泯然其中，为黄帝所得。,右键点击装备。
95208,朝夕,精玉双环，一名“离风”，一名“遮月”，舞之月影憧憧，别愁离绪，俱上心头，思之恻然。后人亦有诗云：人生自是有情痴，此恨不关风与月。,右键点击装备。
95209,九霄,翩若惊鸿，婉若游龙，仿佛兮若轻云之蔽月，飘飖兮若流风之回雪。三垣为画布，此带为软毫，可清夜起舞，拟为漫天星宿平添花鸟虫鱼。,右键点击装备。
95210,擒龙,通体洁白，冰晶雪魄，如淡烟璞玉，浑然天成。出则霜华满地，朔风回舞。其容清明，天高日晶；其气凛冽，砭人肌骨；其意萧条，山川寂寥。天下至寒至洁之物，惟赤子心可驭之。,右键点击装备。
95211,鸣鸿,周身暗红，如浴血池，刃裂三线，引为三灾，中有赤瞳，勾人心火。敌心神既失，十方俱灭，惟余红莲：“汝一念起，业火炽然，非人燔汝，乃汝自燔。”,右键点击装备。
95212,浮犀,鸿蒙灵气之所钟，诸天精魄之所禳。异器天生，一派自然。紫电稚弱，性如婴孩，青霜老沉，俨如兄长。翛忽隐现，捷如流星，而啾啾呢喃，疑似紫燕青虬。,右键点击装备。
93241,浑天玄火盔,火神遗留之物。冠上用金雕琢为吉龙盘云，四周散发着神奇的力量。需要有一定修为之人方,右键点击装备。
93242,乾元鸣凤冕,水神遗留之物。上古神兽凤凰羽翼制成的帽冠，四周散发着神奇的力量。需要有一定修为之人方能佩戴。,右键点击装备。
93243,混元一气甲,相传为黄帝的遗物。紫金磐龙，四周散发着神奇的力量。,右键点击装备。
93244,鎏金浣月衣,相传女娲娘娘所穿。穿上此衣能得到上古神灵的庇佑。,右键点击装备。
