item_id	name
403378	制造指南书【新飞燕女】
403379	制造指南书【新飞燕女】
403380	制造指南书【新飞燕女】
403381	制造指南书【新飞燕女】
403466	【下面是无级别武器】
403382	无敌【巨魔王】
403383	无敌【巨魔王】
403384	无敌【巨魔王】
403385	破魄【巨魔王】
403386	破魄【巨魔王】
403387	破魄【巨魔王】
403388	肃魂【巨魔王】
403389	肃魂【巨魔王】
403390	肃魂【巨魔王】
403391	五丁开山【巨魔王】
403392	五丁开山【巨魔王】
403393	五丁开山【巨魔王】
403394	元神禁锢【巨魔王】
403395	元神禁锢【巨魔王】
403396	元神禁锢【巨魔王】
403397	护法灭魔【巨魔王】
403398	护法灭魔【巨魔王】
403399	护法灭魔【巨魔王】
403400	裂天【巨魔王】
403401	碧血干戚【巨魔王】
403402	碧血干戚【巨魔王】
403403	裂天【巨魔王】
403404	龙筋【狐美人】
403405	龙筋【狐美人】
403406	龙筋【狐美人】
403407	百花【狐美人】
403408	百花【狐美人】
403409	百花【狐美人】
403410	吹雪【狐美人】
403411	吹雪【狐美人】
403412	吹雪【狐美人】
403413	游龙惊鸿【狐美人】
403414	游龙惊鸿【狐美人】
403415	游龙惊鸿【狐美人】
403415	仙人指路【狐美人】
403416	仙人指路【狐美人】
403417	仙人指路【狐美人】
403418	血之刺藤【狐美人】
403419	血之刺藤【狐美人】
403420	血之刺藤【狐美人】
403421	牧云清歌【狐美人】
403422	霜陨【狐美人】
403423	牧云清歌【狐美人】
403424	霜陨【狐美人】
403425	暗夜【神天兵】
403426	暗夜【神天兵】
403427	暗夜【神天兵】
403428	梨花【神天兵】
403429	梨花【神天兵】
403430	梨花【神天兵】
403431	霹雳【神天兵】
403432	霹雳【神天兵】
403433	霹雳【神天兵】
403434	刑天之逆【神天兵】
403435	刑天之逆【神天兵】
403436	刑天之逆【神天兵】
403437	五虎断魂【神天兵】
403438	五虎断魂【神天兵】
403439	五虎断魂【神天兵】
403440	飞龙在天【神天兵】
403441	飞龙在天【神天兵】
403442	飞龙在天【神天兵】
403443	天龙破城【神天兵】
403444	弑皇【神天兵】
403445	弑皇【神天兵】
403446	天龙破城【神天兵】
403447	阴阳【新飞燕女】
403448	阴阳【新飞燕女】
403449	阴阳【新飞燕女】
403450	月光【新飞燕女】
403451	月光【新飞燕女】
403452	月光【新飞燕女】
403453	灵蛇【新飞燕女】
403454	灵蛇【新飞燕女】
403455	灵蛇【新飞燕女】
403456	金龙双剪【新飞燕女】
403457	金龙双剪【新飞燕女】
403458	金龙双剪【新飞燕女】
403459	连理双树【新飞燕女】
403460	连理双树【新飞燕女】
403461	连理双树【新飞燕女】
403462	紫电青霜【新飞燕女】
403463	紫电青霜【新飞燕女】
403464	浮犀【新飞燕女】
403465	浮犀【新飞燕女】
403476	业焰【新】
403477	业焰【新】
403478	业焰【新】
403479	玉辉【新】
403480	玉辉【新】
403481	玉辉【新】
403482	鹿鸣【新】
403483	鹿鸣【新】
403484	鹿鸣【新】
403485	庄周梦蝶【新】
403486	庄周梦蝶【新】
403487	庄周梦蝶【新】
403488	凤翼流珠【新】
403489	凤翼流珠【新】
403490	凤翼流珠【新】
403491	雪蟒霜寒【新】
403492	雪蟒霜寒【新】
403493	雪蟒霜寒【新】
403494	碧海潮生【新】
403495	弦月【新】
403496	碧海潮生【新】
403497	弦月【新】
403498	离火【新】
403499	离火【新】
403500	离火【新】
403501	飞星【新】
403502	飞星【新】
403503	飞星【新】
403504	月华【新】
403505	月华【新】
403506	月华【新】
403507	回风舞雪【新】
403508	回风舞雪【新】
403509	回风舞雪【新】
403510	紫金葫芦【新】
403511	紫金葫芦【新】
403512	紫金葫芦【新】
403513	裂云啸日【新】
403514	裂云啸日【新】
403515	裂云啸日【新】
403516	云雷万里【新】
403517	赤明【新】
403518	云雷万里【新】
403519	赤明【新】
403520	非攻【新】
403521	非攻【新】
403522	非攻【新】
403523	幽篁【新】
403524	幽篁【新】
403525	幽篁【新】
403526	百鬼【新】
403527	百鬼【新】
403528	百鬼【新】
403529	冥火薄天【新】
403530	冥火薄天【新】
403531	冥火薄天【新】
403532	龙鸣寒水【新】
403533	龙鸣寒水【新】
403534	龙鸣寒水【新】
403536	太极流光【新】
403537	太极流光【新】
403538	仙器-太极流光
403539	九霄风雷【新】
410000	吴氏断魂一阶弑皇
410001	吴氏断魂一阶星瀚
410002	吴氏断魂一阶醍醐
410003	吴氏断魂一阶离钩
410004	吴氏断魂一阶裂天
410005	吴氏断魂一阶碎寂
410006	吴氏断魂一阶朝夕
410007	吴氏断魂一阶九霄
410008	吴氏断魂一阶擒龙
410009	吴氏断魂一阶鸣鸿
410010	吴氏断魂一阶浮犀
410100	吴氏断魂二阶弑皇
410101	吴氏断魂二阶星瀚
410102	吴氏断魂二阶醍醐
410103	吴氏断魂二阶离钩
410104	吴氏断魂二阶裂天
410105	吴氏断魂二阶碎寂
410106	吴氏断魂二阶朝夕
410107	吴氏断魂二阶九霄
410108	吴氏断魂二阶擒龙
410109	吴氏断魂二阶鸣鸿
410110	吴氏断魂二阶浮犀
410200	吴氏断魂三阶破城
410201	吴氏断魂三阶长舒
410202	吴氏断魂三阶乔木
410203	吴氏断魂三阶三途
410204	吴氏断魂三阶干戚
410205	吴氏断魂三阶碎岳
410206	吴氏断魂三阶风月
410207	吴氏断魂三阶摘星
410208	吴氏断魂三阶九州
410209	吴氏断魂三阶三灾
410210	吴氏断魂三阶青霜
410300	吴氏断魂四阶弑皇
410301	吴氏断魂四阶星瀚
410302	吴氏断魂四阶醍醐
410303	吴氏断魂四阶离钩
410304	吴氏断魂四阶裂天
410305	吴氏断魂四阶碎寂
410306	吴氏断魂四阶朝夕
410307	吴氏断魂四阶九霄
410308	吴氏断魂四阶擒龙
410309	吴氏断魂四阶鸣鸿
410310	吴氏断魂四阶浮犀
410400	吴氏断魂五阶破城
410401	吴氏断魂五阶长舒
410402	吴氏断魂五阶乔木
410403	吴氏断魂五阶三途
410404	吴氏断魂五阶干戚
410405	吴氏断魂五阶碎岳
410406	吴氏断魂五阶风月
410407	吴氏断魂五阶摘星
410408	吴氏断魂五阶九州
410409	吴氏断魂五阶三灾
410400	吴氏断魂五阶青霜
410500	吴氏断魂终极弑皇
410501	吴氏断魂终极星瀚
410502	吴氏断魂终极醍醐
410503	吴氏断魂终极离钩
410504	吴氏断魂终极裂天
410505	吴氏断魂终极碎寂
410506	吴氏断魂终极朝夕
410507	吴氏断魂终极九霄
410508	吴氏断魂终极擒龙
410509	吴氏断魂终极鸣鸿
410510	吴氏断魂终极浮犀
410600	吴氏断魂终极火盔
410601	吴氏断魂终极凤冕
410602	吴氏断魂终极气甲
410603	吴氏断魂终极月衣
410604	吴氏断魂终极芒带
410605	吴氏断魂终极光履
410606	吴氏断魂终极星坠
410607	一阶百炼精铁
410608	二阶百炼精铁
410609	三阶百炼精铁
410610	四阶百炼精铁
410611	五阶百炼精铁
410612	终极百炼精铁
410613	制造指南书【一阶】
410614	制造指南书【二阶】
410615	制造指南书【三阶】
410616	制造指南书【四阶】
410617	制造指南书【五阶】
410618	制造指南书【终极】
410619	万能精铁碎片
410620	万能指南书碎片
410621	蝴蝶元神内丹
410622	神之兜兜
410623	仙之兜兜
410624	魔之兜兜
410625	妖之兜兜
410626	芙蓉元神内丹
410627	琴仙元神内丹
410628	熊猫元神内丹
410629	龙将元神内丹
410630	般若元神内丹
410631	女娲元神内丹
410632	雅典娜元神内丹
410633	小悟空元神内丹
410634	龙龟龟元神内丹
410635	狐美人元神内丹
410636	持国护法元神内丹
410637	美羊羊元神内丹
410638	兔乖乖元神内丹
410639	蓝龙王元神内丹
410640	关羽元神内丹
410641	范式元神内丹
410642	书生元神内丹
410643	画仙元神内丹
410644	冰雪元神内丹
410645	金雄元神内丹
410646	颜如玉元神内丹
410647	垂云叟元神内丹
410648	鬼猫元神内丹
410649	穷奇元神内丹
410650	妖火狼元神内丹
410651	元神续命金丹
